,reads,writes
295,0.005439220593883831,0.004094919727035579
296,0.004985567452326639,0.006054123647571722
297,0.003675474524612466,0.005323157056632492
298,0.0038722793803570373,0.0056997678164971664
299,0.0028202016791585055,0.004329734091931058
300,0.0034041150160499206,0.0035436247131114696
301,0.003479029691760377,0.005153994451720612
302,0.002878470685018783,0.004670056735724263
303,0.0025107432273188705,0.006921072518004068
304,0.005068905434440997,0.004350846886722811
305,0.005271127482519911,0.005783716999814863
306,0.004258074090658643,0.003170034937813703
307,0.0029305517201570603,0.007130696887262098
308,0.002963489976765292,0.0036551217759553684
309,0.0030670305028650253,0.004035604607442566
310,0.004578444681161629,0.005457293383560484
311,0.005323431224295418,0.005808715175144042
312,0.0052081269882325925,0.0050128748613293824
313,0.005115965562326103,0.004500723498647845
314,0.0013674270975852702,0.007822845097062894
315,0.004624812743525387,0.007318677982926296
316,0.004174419903189368,0.003931715630599653
317,0.0037873861640195256,0.005981051505117113
318,0.0030632693643815063,0.004845803245454297
319,0.0019381789959041864,0.004259045539445653
320,0.005508895441845646,0.004676635796065287
321,0.004778885662964703,0.005182502670057641
322,0.0039720850882947025,0.0027114001993939043
323,0.006387396096787037,0.002670564659657329
324,0.00221296194741574,0.004217705645385783
325,0.00457363845742675,0.006060583912568938
326,0.00292243114778778,0.006795938156316773
327,0.002143561242120578,0.004836389601724818
328,0.004347410433223598,0.0037517254525237607
329,0.0031201765762916577,0.007391159042421179
330,0.004471084821509146,0.0018494534498738084
331,0.005995317250273451,0.007215993608271024
332,0.004673962659551245,0.003418982803783245
333,0.0022393148378125113,0.005137260927486584
334,0.005181247216280613,0.003726162308367446
335,0.004408132218876386,0.0032922465176997338
336,0.0036574544570728987,0.005872703038221471
337,0.0039009479149341377,0.005336730082568293
338,0.003534587060554146,0.004585074261720028
339,0.005958978312593791,0.005179929726362511
340,0.0031600542939188266,0.0038839403343074196
341,0.00331521598007636,0.00440029561271384
342,0.004735578479949531,0.005673985423614624
343,0.0038095444935516945,0.00414711080402219
344,0.0040575351132187305,0.0057115100782951875
345,0.004356647300747714,0.004762990903398052
346,0.003144724594777304,0.007642638142559149
347,0.0041233443360250855,0.005117405448724497
348,0.004266429351014628,0.0035108866358677607
349,0.003513127420366919,0.004026771343701445
350,0.004416681056746633,0.004310343763851689
351,0.006883275197654112,0.0026864847302491496
352,0.0030609980493769115,0.003718357932750787
353,0.0030564306278948183,0.004280672731166595
354,0.004508841610152855,0.0036091728366298616
355,0.003720716481104105,0.0046764755221804935
356,0.003802946074484161,0.002901989632943688
357,0.003987177263094963,0.0041388364356102925
358,0.00570753896868527,0.006043516745776661
359,0.004289104834967055,0.005115563611014346
360,0.002855879540973263,0.0038954816719494498
361,0.004989212673765943,0.0051471084665092775
362,0.00519913219060424,0.003661176949997273
363,0.0031942754377633333,0.005001203448989907
364,0.0030001007302242417,0.0064806259820291544
365,0.004314397175214306,0.006386749797474242
366,0.003569347208685687,0.0056723093849998145
367,0.0026003259128374793,0.002616598527505927
368,0.006042479523806757,0.005664848840244311
369,0.0050933385985944555,0.003300224288710063
370,0.004132947346859297,0.005598282305070723
371,0.003450129707453067,0.00489596631612088
372,0.006167929460444284,0.005395365112318026
373,0.0032662503980451668,0.005499793826075989
374,0.0035011471129787926,0.0021853612802483395
375,0.003364390349436082,0.0028335635631432637
376,0.002281852433345927,0.0037426681745975233
377,0.0036123913756262132,0.005482310228088757
378,0.004701184506289661,0.006657047997556442
379,0.004566741051939023,0.005314019147564669
380,0.0038824567363632306,0.0046737226334054895
381,0.005271905229186808,0.007799831391546301
382,0.003464891929408679,0.003365091539796079
383,0.0038471773977678996,0.003263017887571043
384,0.005284934140378264,0.004656608104658442
385,0.005258248450440914,0.0036344594754308354
386,0.0031580112698702326,0.010006661283323014
387,0.0040796705639501085,0.006195667771592349
388,0.0038289093841871176,0.00422685735452254
389,0.004055342686591324,0.00347734628246878
390,0.004437699102852868,0.00629914029426518
391,0.0035394930570820443,0.007183485761159543
392,0.00422587478795944,0.005682496074847267
393,0.0029399112166458583,0.003973923506283171
394,0.0034399285580374223,0.004277353901043183
395,0.006055108111961778,0.007155846055448074
396,0.005801231120307591,0.005003271090639537
397,0.003435549373050471,0.007454934378645904
398,0.004852999755265043,0.0029305146803598288
399,0.0032428519896606227,0.007775733441586309
400,0.0023032822967455915,0.003588579125039096
401,0.004777462844112119,0.004765484539915045
402,0.003082499906318665,0.005243709074558036
403,0.004908099758973968,0.0054653913549783575
404,0.0034923147677386195,0.0052067490114384085
405,0.0037834605005247117,0.0053684416754826774
406,0.0032174980164118797,0.006079211778584951
407,0.0056927679372084355,0.002736275479527797
408,0.0031637693104669424,0.0035012651762145845
409,0.002050857088835684,0.004944214480497791
410,0.0035391693811757745,0.005147838924612182
411,0.005286444155918627,0.0069332918737050955
412,0.0037453380268626726,0.0037941302675083347
413,0.003623839181975065,0.004146467277605627
414,0.005729536766245474,0.004115457035572305
415,0.0024463828255837806,0.004910801289585201
416,0.004676932629060245,0.008388995361821036
417,0.0030812066339391164,0.0014130460234611474
418,0.0038131660715413876,0.004534035114921776
419,0.004851293967966517,0.004282824425780597
420,0.003531785914009939,0.007734816151609686
421,0.0038448472700924486,0.004853521330965047
422,0.002176186124662777,0.0038019004029000688
423,0.00349751339194468,0.004616276642983499
424,0.003615062508677379,0.0034944644622751076
425,0.004970982394790072,0.0018556718604417419
426,0.0024247026717434386,0.00541079482370806
427,0.004097126886319745,0.0027215658872810043
428,0.006139420138267607,0.007576355289575475
429,0.003233323167994915,0.004230917737768888
430,0.004859581028140445,0.006083482050398438
431,0.0033262561051319627,0.004682163275039979
432,0.002840918482387712,0.005843481117505004
433,0.004819656697300146,0.00728346301450105
434,0.0030045079196498107,0.008620711454642061
435,0.0032733212722951387,0.0061447694480049496
436,0.0029556646108571828,0.004659278552221409
437,0.005744077266691807,0.0036867531980109246
438,0.0030400919449342584,0.0049472548296540814
439,0.002733538611172405,0.005465717212816919
440,0.003164738353704218,0.004561326173975614
441,0.004626219124047237,0.003269199011758637
442,0.003299072772762379,0.007942241052859648
443,0.003649013452172405,0.006869810868225016
444,0.003419469136134822,0.0048440207288256544
445,0.0035686354032607582,0.0059704912499972725
446,0.00392063999140706,0.004369895920521295
447,0.00396047751975402,0.0062348952933973315
448,0.004202542983038173,0.005889349410645646
449,0.0049888469397493555,0.007298848139131198
450,0.0025908910996399886,0.004479263722331874
451,0.0042597491041437875,0.006297760289572089
452,0.005446551836996485,0.006326018935028093
453,0.003645846382638837,0.005153549700429729
454,0.004079039299458232,0.00477469186092856
455,0.0005134108662411948,0.005231064659114783
456,0.003882278325727505,0.004246481296975533
457,0.002932065338269045,0.0031766784628410177
458,0.002874362125958857,0.005751007382139602
459,0.004509098465057002,0.004162429098966391
460,0.0029513909328124895,0.007134854319796909
461,0.0029784490674456005,0.004949126541177424
462,0.002847666728489252,0.004938060806855287
463,0.004665459105348687,0.0077138004694004905
464,0.005133501787164549,0.007482114665849564
465,0.003309002430196124,0.0033589197417727102
466,0.006319973313223346,0.006292340975017871
467,0.0041694387902966425,0.005479545229290163
468,0.005012084098993646,0.004437305932196556
469,0.005271612603877109,0.005045752750679525
470,0.003121265526535659,0.002591779209464077
471,0.004520157393076201,0.00578027377710843
472,0.004006042083999959,0.00578165838808355
473,0.004234331440798227,0.007760512825831003
474,0.0048869658041742385,0.005258067035559169
475,0.005065223275834815,0.004689234829073454
476,0.0034033508243657387,0.004196448555238905
477,0.003770274585843411,0.004878902973495321
478,0.0028543495958357496,0.0037027913553002658
479,0.005221571649045244,0.00403102525301087
480,0.004100187836890495,0.004235459138891177
481,0.0054335600363307375,0.005064553474264909
482,0.002683179390348332,0.004302176877048603
483,0.005167289296629838,0.0051293581853094706
484,0.004453180428936471,0.0032809776551979237
485,0.0019540635725481146,0.006552420887038889
486,0.004172258925714203,0.005443441232083631
487,0.004593084211520093,0.00453047015106212
488,0.00445518062051906,0.004037928437470089
489,0.0038395230143045515,0.007950166771941727
490,0.003237583578078399,0.005360939455457706
491,0.004743343489686414,0.0039530101869377325
492,0.00550494562947309,0.006440913423424428
493,0.0048138367485162205,0.004184484830430418
494,0.005278222722897979,0.004154266450936555
495,0.003806015404261231,0.005038635866542452
496,0.005624480767399911,0.003957721868947647
497,0.0045799967314645714,0.004617264204911966
498,0.004432759215643074,0.0051612897587016435
499,0.003492384567981688,0.0031555412171120254
500,0.003963412224230242,0.0041239622819925735
501,0.004180749031997504,0.004264737032074694
502,0.004302020305165579,0.004905406767290867
503,0.0046037954869119525,0.003064391054425952
504,0.003211609334754189,0.00550215280929017
505,0.0042383893531769785,0.006366796711766912
506,0.004316784068881396,0.0038602288018181586
507,0.0065894991242133735,0.004745458362647603
508,0.00412207419637904,0.006650183959411679
509,0.005888846543477093,0.0047140270696748
510,0.004670357765551043,0.005428123643851225
511,0.0036334214593402915,0.006437272094506489
512,0.005321502239300428,0.006415105043221544
513,0.0036580220792885886,0.006191889862694467
514,0.0033640185134900533,0.0060315639623869394
515,0.004559432000831639,0.006253692167557608
516,0.004266617606180658,0.004539419671642379
517,0.004844996512031752,0.006571986875141423
518,0.004982360901611256,0.00630405670291549
519,0.0040859633406280125,0.0037808825971195528
520,0.0036462607211025047,0.006182508462257267
521,0.004408440940118689,0.0031490986244999694
522,0.004700276620462073,0.005681827964049509
523,0.0025571813555424422,0.006212093626840033
524,0.0037040296765691785,0.004433509621610789
525,0.005949826627342381,0.003383842062421334
526,0.003145539134796626,0.002591436897794659
527,0.0033898802039929246,0.005339003715823672
528,0.003461335784021345,0.003477157338136874
529,0.0047469901070245415,0.003769377268686618
530,0.004034459826147273,0.0030697786934332193
531,0.0035161135297250277,0.004085557434260778
532,0.0044396730616364085,0.005113390016593851
533,0.003268077641110857,0.004069974189505622
534,0.003550894249645926,0.005143774080618184
535,0.002084341266652338,0.005031207429023019
536,0.0051507295418327485,0.0035748192984937
537,0.0035300451095669804,0.005533315864347986
538,0.004201496761670052,0.004755446842932932
539,0.005270445939802677,0.004801569674827844
540,0.003205238072640242,0.005234767678341971
541,0.004683573374589611,0.004952664307492168
542,0.002140549412699287,0.004896448865498293
543,0.0033008527356663225,0.0022143846032559164
544,0.0031301837700634695,0.0033392933940299668
545,0.0036659357417607587,0.0075169019246556345
546,0.0031833616679034582,0.0066583450972227095
547,0.004635014068057784,0.00467379227636864
548,0.005886984768050861,0.0052185654783574
549,0.003688313643756562,0.005237782454052089
550,0.0054067436897398975,0.0067550936291352354
551,0.004021727304613881,0.0035084272963603344
552,0.0019466170083012528,0.007444987863659885
553,0.0024293193810528985,0.0035496288097289254
554,0.003710943107529122,0.00509686573867252
555,0.0026291718294342075,0.007173081576251508
556,0.0029688403823969426,0.0034807239599959844
557,0.0020170991108420452,0.005164022151985905
558,0.0032034998995523214,0.0029618741375489334
559,0.004136382034836144,0.0021971791610389986
560,0.003599034022004582,0.0028893746448753984
561,0.0030525580474378916,0.005293218231415054
562,0.0057731360826352805,0.004840059820393026
563,0.004704657167365676,0.0039020098171671
564,0.004913048163581322,0.004220610739166389
565,0.004012166495564794,0.004179905885461612
566,0.003789858377408924,0.004328798117339074
567,0.0033603670610115282,0.00518955379576777
568,0.0033837274914382677,0.006135944057777453
569,0.004230726915699936,0.004691378184405256
570,0.003999889315508463,0.006646584565855597
571,0.004391112023886155,0.006782832758585599
572,0.003198738725401994,0.005852297935789583
573,0.004906234062158815,0.008250015371277094
574,0.004974608689783576,0.005380882029708949
575,0.0044598681869068785,0.006807852784040195
576,0.004560348624657105,0.0020107682082543977
577,0.004322697604704448,0.003865340816058724
578,0.0036261927676529875,0.007041874558038334
579,0.003971666571446564,0.005521428576995731
580,0.0044723636914733005,0.0029998396843212804
581,0.005403542401572524,0.007449621990827611
582,0.004465381092623707,0.006662561411102902
583,0.004344069754103081,0.0029917150404462274
584,0.0042643935627630115,0.007056676657894204
585,0.001505436656739695,0.006780361187413793
586,0.0019627054240799265,0.0038216385280159357
587,0.002431902069492292,0.004957746287759702
588,0.004114421027427884,0.005097305578792966
589,0.004251251807335707,0.003919157709550883
590,0.004726853002778239,0.005802760852207126
591,0.003845480015913436,0.00399724866992692
592,0.003299053844441795,0.0065134136831541236
593,0.003759638801960221,0.0034459049366371173
594,0.003145281842936483,0.005965371524156195
595,0.0038513748265084774,0.0066733102825172145
596,0.004399214741687045,0.003577682215503501
597,0.00485434855705794,0.0063359599149393694
598,0.004263082975426852,0.004994420303471544
599,0.004438017215056692,0.004783720274752924
600,0.005810926260234739,0.005692597578449948
601,0.0036314657806445585,0.0020971442285264547
602,0.003311692908553569,0.004749845866294678
603,0.004745959492747494,0.006846740239962226
604,0.0048061406272864055,0.009065919040171542
605,0.003973060651520922,0.005276098899173065
606,0.0027419125819738753,0.004067150849636325
607,0.004336094963417727,0.005017937569934781
608,0.0029732511196866014,0.003063817843416958
609,0.005018016847246488,0.00501560809304544
610,0.004345917341348979,0.0045898364971104525
611,0.004797176865851971,0.0018958064274430335
612,0.0045345060631778785,0.0014544036287547982
613,0.004993514777426973,0.002372177337569879
614,0.0060278026006975426,0.004577366356732642
615,0.0037247323504581934,0.005544247522031666
616,0.0058391532039910226,0.004069882728989671
617,0.0042012920211235176,0.005189401171148109
618,0.003494599145688569,0.0037709391215092567
619,0.003573504994666435,0.00538834900740468
620,0.005301203349043134,0.004221822424087629
621,0.0035190364851996844,0.008783501084603691
622,0.0037794799616380744,0.005457717840483951
623,0.0036244505301000407,0.00396663230870523
624,0.0038070917982644436,0.007224724868214674
625,0.005194600190399738,0.0062719074471445585
626,0.0018560681033865747,0.006702032484114186
627,0.004056462742604104,0.005666974796278263
628,0.004834370416153139,0.004451397540562591
629,0.00468964106468985,0.002746080107280211
630,0.004906533786289295,0.006152225905911691
631,0.0030318874729282773,0.0040049550279281435
632,0.005286221018834121,0.0066626032445186705
633,0.00411259161890117,0.00703097500416271
634,0.004163660406727673,0.0084555723480078
635,0.0063879626690005915,0.006858238751576662
636,0.0029627532032853463,0.006157173213625456
637,0.00520446543283938,0.006696566298051404
638,0.002826948112390671,0.00741944257034834
639,0.004007249895714814,0.001936151231838021
640,0.002288223983895519,0.004467987030071153
641,0.003182932036078791,0.007430591969750805
642,0.003408399217145082,0.007290958085095695
643,0.0032103276656335845,0.002778231261825303
644,0.0028898005515392957,0.00647679081275742
645,0.003891836085205853,0.0063730396504666845
646,0.003823345461869928,0.006765511690764513
647,0.005844921787650779,0.0037388408265083763
648,0.0034467130739862396,0.006874000064158847
649,0.004174669366553826,0.005213440879554925
650,0.0028467515246019225,0.0050950947573470285
651,0.0026171873621435504,0.004684586747052319
652,0.004095329998454325,0.002008188147185685
653,0.003964586080671884,0.0052471183473221114
654,0.00395250107126665,0.0037592954164674085
655,0.0034571083651434094,0.0037990817878623935
656,0.00529529815421899,0.004737860849527609
657,0.0032226180696596878,0.004982758430188434
658,0.005387826787502212,0.0030474221145344207
659,0.002109173592835076,0.007842687349906547
660,0.003451595834954639,0.005357065991874515
661,0.004937720368915459,0.005638724219588928
662,0.0021638030698655645,0.006098599653575107
663,0.00434274598685824,0.005814809380108946
664,0.0037421530134765274,0.00727748540882135
665,0.0036005504943718222,0.006512090548533729
666,0.002918488010072508,0.005785940565249415
667,0.005161258305872492,0.005967541186618773
668,0.004612568929660831,0.005682452506475429
669,0.0018321094143588543,0.0061041206891999135
670,0.003783048450376782,0.004911441100095692
671,0.004614426636841574,0.007153888914091831
672,0.0029524264506356557,0.004844011201449592
673,0.002697630468065238,0.0041582445807254505
674,0.00487510405985157,0.004563361496920005
675,0.0037989400390305247,0.0059600672183092495
676,0.0035304686323315024,0.0038160953634721775
677,0.0057014442394429515,0.007938298910870467
